年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分_類別,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標_緯度,GPS座標_經度,事故類別
2018,9,14,7,20,臺中市,后里區,0,1,0,8,1,5,40,4,9,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,  ,6,6,1,4,1,B03,24.304976,120.71177,2
2018,9,14,7,30,臺中市,北屯區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,14,42,3,10,3,4,B03,7,2,1,8,2,3,  ,42,42,1,21,8,B03,24.173973,120.671921,3
2018,9,14,7,30,臺中市,潭子區,0,0,0,8,,,60,,,,,,,,,,,,,,,19,3,10,1,1,B12,7,1,1,8,2,1,  ,23,19,1,7,8,B12,24.233371,120.709109,3
2018,9,14,7,34,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B01,  ,  ,1,  ,2,  ,  ,6,6,1,10,  ,B01,24.149618,120.623684,3
2018,9,14,7,34,臺中市,石岡區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,5,,1,  ,,C03,24.275896,120.781911,3
2018,9,14,7,35,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,23,,1,  ,,B03,24.193317,120.623519,3
2018,9,14,7,35,臺中市,大雅區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,9,4,5,1,17,23,3,10,1,1,B03,7,5,1,8,2,8,  ,23,23,1,22,9,B03,24.23782,120.66683,2
2018,9,14,7,39,臺中市,西屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,17,,1,5,,C03,,,3
2018,9,14,7,42,臺中市,潭子區,0,3,0,8,1,5,60,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,2,9,1,1,C03,7,6,1,10,2,12,  ,6,6,1,22,8,C03,24.205646,120.68449,2
2018,9,14,7,43,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B02,7,5,1,2,2,6,  ,6,6,1,22,8,B02,24.204663,120.715581,2
2018,9,14,7,45,臺中市,南屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,12,7,3,10,3,4,B03,7,8,1,8,2,6,  ,7,7,1,22,9,B03,24.140549,120.643494,2
2018,9,14,7,45,臺中市,南屯區,0,0,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,1,2,13,16,3,10,1,1,B03,7,9,1,8,2,1,  ,16,16,1,22,8,B03,24.150522,120.612431,3
2018,9,14,7,48,臺中市,南區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,10,4,4,2,11,4,2,9,1,1,C03,7,9,1,10,2,12,  ,4,4,1,21,1,C03,24.124671,120.672153,2
2018,9,14,7,50,臺中市,西屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,22,,B03,24.156314,120.652844,3
2018,9,14,7,56,臺中市,北屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.176701,120.718025,3
2018,9,14,7,58,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,24.17208,120.686477,3
2018,9,14,7,58,臺中市,潭子區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.204766,120.71074,3
2018,9,14,8,0,臺中市,南區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,19,,B03,24.11748,120.653197,3
2018,9,14,8,3,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,22,  ,B03,24.146363,120.686941,3
2018,9,14,8,5,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,3,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,26,26,  ,4,  ,B12,24.120338,120.650444,3
2018,9,14,8,5,臺中市,南屯區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,,1,4,5,2,14,12,3,10,1,1,B03,7,2,1,8,2,3,  ,12,12,1,22,8,B03,24.145125,120.599785,3
2018,9,14,8,10,臺中市,南屯區,,,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,24.147325,120.615834,3
2018,9,14,8,17,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,  ,  ,  ,  ,A11,  ,  ,1,  ,2,  ,  ,17,  ,1,10,  ,A11,24.149863,120.62369,3
2018,9,14,8,17,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,11,,B12,24.185847,120.62067,3
2018,9,14,8,21,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,  ,5,  ,B03,24.144873,120.670769,3
2018,9,14,8,22,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,7,7,1,  ,  ,B12,24.147549,120.615465,3
2018,9,14,8,26,臺中市,潭子區,0,0,0,8,1,4,40,11,9,1,5,4,5,7,4,4,8,3,5,1,16,5,3,10,1,1,A12,7,9,1,3,5,7,  ,23,5,1,4,3,A12,24.216241,120.701457,3
2018,9,14,8,29,臺中市,潭子區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,8,3,5,1,12,7,3,10,1,1,B12,7,7,1,8,2,7,  ,7,7,1,22,1,B12,24.215838,120.680794,2
2018,9,14,8,34,臺中市,南屯區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,  ,6,6,1,22,8,B03,24.14902,120.611844,3
2018,9,14,8,42,臺中市,北區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,7,  ,6,6,1,22,9,B03,24.155871,120.690084,2
2018,9,14,8,46,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,22,,B12,24.21387,120.64965,3
2018,9,14,8,49,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,6,1,10,2,12,  ,6,6,1,22,9,C03,24.177776,120.626659,2
2018,9,14,8,50,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,7,,1,  ,,B02,24.160535,120.652999,3
2018,9,14,9,5,臺中市,南屯區,,,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,22,,B03,24.14154,120.635087,3
2018,9,14,9,5,臺中市,北屯區,0,0,0,8,1,5,40,10,16,1,5,4,5,7,4,4,10,5,5,1,17,43,  ,  ,  ,  ,G06,  ,  ,7,  ,11,  ,  ,43,43,1,  ,  ,G06,24.201271,120.687418,3
2018,9,14,9,6,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,22,,B12,24.230927,120.657854,3
2018,9,14,9,9,臺中市,沙鹿區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,,1,20,,B03,24.236888,120.561894,3
2018,9,14,9,11,臺中市,沙鹿區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,4,4,1,4,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,4,8,C03,24.22161,120.556493,2
2018,9,14,9,19,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,7,7,1,10,  ,B12,24.161283,120.694236,3
2018,9,14,9,20,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,17,40,3,10,1,1,B12,7,13,1,7,2,4,  ,40,40,1,5,1,B12,24.132829,120.664716,2
2018,9,14,9,20,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,19,3,10,1,1,B12,7,1,1,8,2,4,  ,19,19,1,4,8,B12,24.192037,120.6064,2
2018,9,14,9,20,臺中市,清水區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,12,26,3,10,1,1,B03,7,9,1,8,2,2,  ,26,26,1,21,8,B03,24.276828,120.576173,2
2018,9,14,9,25,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,A04,,,1,,2,,,12,,1,22,,A04,24.22931,120.64783,3
2018,9,14,9,37,臺中市,梧棲區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,12,,1,10,,A41,24.244414,120.527789,4
2018,9,14,9,45,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,5,,B03,24.200331,120.653277,3
2018,9,14,9,58,臺中市,北屯區,0,0,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,12,7,3,10,1,1,B03,7,14,1,8,2,2,  ,44,7,1,21,8,B03,24.16404,120.694123,3
2018,9,14,10,5,臺中市,大安區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,1,17,19,3,10,1,1,B03,7,1,1,8,2,8,  ,19,19,1,22,9,B03,24.3737,120.604051,2
2018,9,14,10,27,臺中市,太平區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,F03,,,8,,2,,,16,,1,  ,,F03,24.121944,120.706666,3
2018,9,14,10,29,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,  ,6,6,1,10,8,B03,24.153306,120.702933,2
2018,9,14,10,30,臺中市,北屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,24.182626,120.69951,3
2018,9,14,10,35,臺中市,南屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,7,,1,  ,,B12,24.149544,120.623277,3
2018,9,14,10,36,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,23,  ,1,21,  ,B12,24.133068,120.64996,3
2018,9,14,10,44,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,  ,  ,B03,24.233349,120.56624,3
2018,9,14,10,45,臺中市,東區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,8,1,1,C03,7,9,2,18,2,11,  ,16,16,1,22,8,C03,24.13253,120.69993,2
2018,9,14,10,45,臺中市,太平區,0,1,0,8,1,5,50,14,13,1,5,4,5,7,4,4,5,4,5,1,16,23,2,8,1,1,C03,7,9,1,10,2,14,  ,23,23,1,5,3,C03,24.134838,120.731181,2
2018,9,14,10,53,臺中市,西屯區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,16,14,2,9,3,4,C03,7,9,1,10,2,11,  ,14,14,1,22,9,C03,24.179733,120.614185,2
2018,9,14,10,55,臺中市,大雅區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,6,,1,22,,B12,24.208543,120.641172,3
2018,9,14,11,3,臺中市,梧棲區,0,1,0,8,1,5,60,4,2,1,5,4,5,7,3,1,1,2,5,1,16,7,2,9,1,4,C03,7,7,1,10,2,14,  ,7,7,1,5,9,C03,24.251575,120.53681,2
2018,9,14,11,9,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,23,3,10,1,1,B03,7,5,1,8,2,8,  ,23,23,1,21,8,B03,24.138626,120.708911,2
2018,9,14,11,10,臺中市,后里區,0,0,0,8,,,50,,,,,,,,,,,,,,,40,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,40,40,1,20,  ,B03,24.308841,120.72421,3
2018,9,14,11,14,臺中市,大甲區,0,0,0,,,,,,,,,,,,,,,,,,,43,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,43,43,1,22,  ,B12,24.347637,120.616598,3
2018,9,14,11,20,臺中市,大甲區,0,1,0,8,1,5,40,3,1,1,5,4,5,4,4,4,10,5,5,2,17,6,3,10,1,1,B03,7,5,1,8,2,5,  ,6,6,1,21,8,B03,24.357845,120.612184,2
2018,9,14,11,28,臺中市,清水區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,4,2,17,23,3,10,1,1,C03,7,9,1,10,2,11,  ,23,23,1,21,5,C03,24.276699,120.576458,2
2018,9,14,11,30,臺中市,大里區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,17,,1,22,,B12,24.104943,120.681768,3
2018,9,14,11,39,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,4,1,F01,7,5,8,20,2,16,  ,6,6,1,21,8,F01,24.122232,120.718728,2
2018,9,14,11,40,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,23,3,10,1,1,B03,7,5,1,8,2,1,  ,6,23,1,21,8,B03,24.093909,120.69349,2
2018,9,14,11,45,臺中市,大肚區,0,1,0,8,1,5,50,5,2,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,3,18,2,2,  ,6,6,1,5,7,B03,24.124103,120.563276,2
2018,9,14,11,47,臺中市,龍井區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,2,9,60,2,1,4,5,H01,8,20,8,20,10,16,  ,60,60,1,20,8,H01,24.124576,120.512485,2
2018,9,14,11,49,臺中市,西區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,44,3,10,1,1,B03,7,15,1,8,2,6,  ,44,44,1,22,9,B03,24.146666,120.661665,2
2018,9,14,11,50,臺中市,大雅區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,9,4,4,1,11,4,3,10,1,1,C03,7,9,1,10,2,12,  ,4,4,1,22,9,C03,24.22924,120.65405,2
2018,9,14,12,0,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,10,3,10,3,4,B12,7,11,1,8,2,8,  ,10,10,1,21,8,B12,24.191463,120.683621,2
2018,9,14,12,12,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,18,,B03,24.13475,120.644429,3
2018,9,14,12,16,臺中市,南區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,5,2,12,26,2,9,4,5,F01,7,15,8,20,2,16,  ,26,26,1,22,8,F01,24.135011,120.682761,2
2018,9,14,12,19,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,16,6,3,10,3,4,B03,7,6,1,8,2,5,2,6,6,1,22,9,B03,24.160974,120.653027,2
2018,9,14,12,25,臺中市,烏日區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,22,,B03,24.105252,120.631736,3
2018,9,14,12,30,臺中市,潭子區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,8,3,5,1,12,6,2,9,1,1,C03,7,5,1,10,2,14,  ,6,6,1,22,1,C03,24.21908,120.704953,2
2018,9,14,12,33,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,5,5,C03,24.141181,120.667645,2
2018,9,14,12,41,臺中市,清水區,0,0,,8,,,70,,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,23,,1,10,,A41,24.304335,120.590631,3
2018,9,14,12,50,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,16,16,1,22,  ,B03,24.163071,120.66695,3
2018,9,14,12,55,臺中市,西屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,19,,1,10,,B01,24.192056,120.611666,3
2018,9,14,12,55,臺中市,西屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,  ,,B03,24.158455,120.657595,3
2018,9,14,12,56,臺中市,沙鹿區,0,1,0,8,1,5,50,11,7,1,5,4,5,7,4,4,4,5,4,2,17,42,2,9,1,1,C03,7,6,3,18,2,12,  ,42,42,1,21,8,C03,24.229611,120.573363,2
2018,9,14,13,0,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,5,1,C03,24.134135,120.678443,2
2018,9,14,13,10,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,3,,B03,24.189365,120.615051,3
2018,9,14,13,10,臺中市,梧棲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,2,9,C03,24.253125,120.531247,2
2018,9,14,13,15,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,  ,1,21,  ,B03,24.151278,120.637621,3
2018,9,14,13,23,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,  ,6,6,1,5,8,C03,24.1258,120.676364,2
2018,9,14,13,24,臺中市,太平區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,1,1,10,5,5,2,16,16,2,8,1,1,C03,7,4,1,10,2,11,  ,16,16,1,5,8,C03,24.148055,120.701944,2
2018,9,14,13,26,臺中市,西區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,4,5,2,12,17,2,9,1,1,C03,7,9,1,10,2,14,  ,44,17,1,22,9,C03,24.136155,120.678228,2
2018,9,14,13,31,臺中市,太平區,0,2,0,8,1,5,50,14,9,1,5,4,4,7,1,1,5,5,4,1,13,23,2,9,1,1,B03,7,9,6,8,2,1,  ,23,23,1,19,5,B03,24.154967,120.719087,2
2018,9,14,13,41,臺中市,太平區,,,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,  ,,B03,24.151426,120.710897,3
2018,9,14,13,44,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,,1,  ,,B03,24.149378,120.624264,3
2018,9,14,13,57,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,6,,1,22,,B12,24.209739,120.629928,3
2018,9,14,13,58,臺中市,北區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,8,C03,24.16017,120.691166,2
2018,9,14,14,0,臺中市,太平區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,  ,,C03,24.153055,120.705277,3
2018,9,14,14,6,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,2,3,10,1,1,B12,7,6,1,8,2,6,  ,2,2,1,21,8,B12,24.174894,120.644672,2
2018,9,14,14,6,臺中市,大甲區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,19,,B03,24.332925,120.613698,3
2018,9,14,14,7,臺中市,梧棲區,0,1,0,8,1,5,60,4,2,1,5,4,5,7,1,1,10,5,5,2,13,23,2,9,1,1,A41,7,9,1,1,2,1,  ,23,23,1,10,1,A41,24.238769,120.518158,2
2018,9,14,14,8,臺中市,梧棲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,9,3,10,1,1,B03,7,6,1,8,2,5,  ,9,9,1,20,9,B03,24.263195,120.535138,2
2018,9,14,14,8,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,19,3,10,1,1,C03,7,1,1,10,2,13,  ,19,19,1,22,8,C03,24.211485,120.706708,2
2018,9,14,14,9,臺中市,潭子區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,18,,1,22,,B12,24.199034,120.701082,3
2018,9,14,14,14,臺中市,西區,0,3,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,16,7,2,9,1,1,C03,7,8,1,10,2,12,  ,7,7,1,5,8,C03,24.132853,120.661673,2
2018,9,14,14,17,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,26,,1,  ,,C03,24.151813,120.646785,3
2018,9,14,14,19,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,  ,6,6,1,21,8,C03,24.149037,120.65951,2
2018,9,14,14,28,臺中市,西區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,17,40,3,10,1,1,B03,7,13,1,8,2,4,  ,40,40,1,5,5,B03,24.144334,120.655067,2
2018,9,14,14,40,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,2,,B03,24.175886,120.719624,3
2018,9,14,14,54,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,,1,8,,C03,24.192201,120.611629,3
2018,9,14,15,7,臺中市,南屯區,0,1,0,8,2,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,B02,7,6,1,4,2,5,  ,26,26,1,5,8,B02,24.140511,120.622645,2
2018,9,14,15,7,臺中市,太平區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,11,  ,6,6,1,19,5,C03,24.141473,120.714682,2
2018,9,14,15,17,臺中市,北屯區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,10,5,5,2,20,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,21,8,C03,24.197175,120.766284,2
2018,9,14,15,19,臺中市,西區,0,0,0,,,,,,,,,,,,,,,,,,,,3,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,18,  ,  ,21,  ,B12,24.149671,120.66153,3
2018,9,14,15,19,臺中市,清水區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,21,,B03,24.270216,120.57818,3
2018,9,14,15,24,臺中市,南屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,10,5,1,2,16,6,3,10,1,1,A05,7,8,1,2,2,2,  ,6,6,1,21,8,A05,24.149983,120.623678,2
2018,9,14,15,27,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,3,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,23,  ,1,21,  ,B12,24.111833,120.650356,3
2018,9,14,15,29,臺中市,南區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,3,10,1,1,B01,7,9,1,4,2,1,  ,6,6,1,21,8,B01,24.131963,120.677853,2
2018,9,14,15,29,臺中市,龍井區,0,2,0,8,1,5,60,4,2,1,5,4,5,7,1,1,1,4,4,1,16,25,2,9,1,1,B12,7,9,1,8,2,8,  ,23,25,1,12,3,B12,24.120418,120.512487,2
2018,9,14,15,41,臺中市,龍井區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,26,2,6,1,1,C03,7,11,1,10,2,11,  ,26,26,1,22,8,C03,24.185037,120.585289,2
2018,9,14,15,42,臺中市,南區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,  ,23,23,1,17,6,C03,24.114901,120.655073,2
2018,9,14,15,42,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,9,,B12,24.149347,120.714433,3
2018,9,14,15,50,臺中市,神岡區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,6,,1,9,,B12,24.247368,120.690758,3
2018,9,14,15,50,臺中市,大雅區,0,1,0,8,1,5,40,5,2,1,5,4,5,7,1,1,5,2,5,1,16,6,3,10,1,1,B12,7,5,1,8,2,2,  ,6,6,1,22,8,B12,24.221095,120.653559,2
2018,9,14,15,59,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,16,23,3,10,1,1,B03,7,5,1,8,2,8,  ,23,23,1,19,9,B03,24.144383,120.65725,2
2018,9,14,16,9,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,42,3,10,1,1,B03,7,6,3,18,2,2,  ,42,42,1,21,8,B03,24.136548,120.656073,2
2018,9,14,16,10,臺中市,烏日區,0,0,0,8,1,5,60,14,7,1,5,4,5,7,4,4,3,4,3,2,12,7,3,10,1,1,A12,7,7,1,7,2,7,  ,7,7,1,21,8,A12,24.092892,120.645019,3
2018,9,14,16,12,臺中市,西區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,1,1,5,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,5,8,C03,24.14433,120.665298,2
2018,9,14,16,17,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,4,4,2,13,23,3,10,3,4,C03,7,9,1,10,2,11,  ,23,23,1,21,8,C03,24.18165,120.64493,2
2018,9,14,16,20,臺中市,南區,0,1,0,8,2,5,50,14,7,1,5,4,5,7,4,4,1,4,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,15,  ,23,23,1,22,8,C03,24.125219,120.670079,2
2018,9,14,16,22,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.186435,120.613426,3
2018,9,14,16,25,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,6,1,10,2,13,  ,6,6,1,21,8,C03,24.152597,120.694455,2
2018,9,14,16,25,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,3,  ,  ,  ,C03,  ,  ,1,  ,2,  ,  ,12,  ,1,21,  ,C03,24.117321,120.657861,3
